image_id,object_id,entity,xmin,xmax,ymin,ymax
02274483a90ba59f,0,/m/02jvh9,0.1368750036,0.5981249809,0.08138400316,0.9990649819
02287d8204e3910c,0,/m/01fdzj,0.0,0.08187499642,0.2148219943,0.6726080179
022c3199d68c6f71,0,/m/0fly7,0.611190021,0.7521250248,0.4318749905,0.7906249762
023053d6f68a6d64,0,/m/09j2d,0.7943750024,0.8987500072,0.5694180131,0.964353025
023aec155a9c879c,0,/m/09tvcd,0.2287500054,0.3087500036,0.7099999785,0.9991670251
023b88fa3e15efad,0,/m/05y5lj,0.6487500072,0.8181250095,0.5633329749,0.9499999881
023b957b9a64afe2,0,/m/06z37_,0.6287500262,0.7706249952,0.5166670084,0.6633329988
023ba13a10a0d46d,0,/m/01g317,0.5568749905,0.7549999952,0.02717800066,0.430855006
02478d38c2f00bfc,0,/m/09j2d,0.7900000215,0.9993749857,0.2964349985,0.4446530044
0248bfa1b95b23cc,0,/m/0dzct,0.4043749869,0.5118749738,0.2270170003,0.4559099972
024aecc0501ef803,0,/m/0gv1x,0.5299999714,0.8762500286,0.05004699901,0.9990559816
024d51010a84da96,0,/m/0cgh4,0.8050000072,0.9993749857,0.6454030275,0.9990620017
024ee939e551563b,0,/m/04bcr3,0.7890620232,0.9990230203,0.6108660102,0.9955949783
02565966cfecd4b4,0,/m/04yx4,0.25,0.3881250024,0.3858329952,0.6508330107
025aad2119b35e45,0,/m/04yx4,0.234375,0.5996090174,0.1573529989,0.9852939844
025b479cccb16682,0,/m/0dzct,0.3181250095,0.4287500083,0.2599999905,0.456667006
025dabd4fd2bb8f6,0,/m/01mzpv,0.5032680035,0.7794119716,0.4836600125,0.9885619879
025e3478b3961a0c,0,/m/03jm5,0.231347993,0.6125389934,0.2147369981,0.7694740295
02625c0468249dbc,0,/m/04bcr3,0.007499999832,0.1993750036,0.4840529859,0.6500939727
02652b636f0f5326,0,/m/05r655,0.09343100339,0.8540149927,0.09472700208,0.9990230203
026722c6728dc411,0,/m/07k1x,0.6299999952,0.8443750143,0.1266669929,0.5658329725
02681ba7eac8f937,0,/m/0k4j,0.131249994,0.5640619993,0.3979170024,0.6833329797
026ae7f3dd4f2967,0,/m/081qc,0.0387500003,0.1975000054,0.5674999952,0.9233329892
0275347c91efaade,0,/m/01g317,0.7687500119,0.8612499833,0.2185740024,0.4699810147
027da33a111cbdeb,0,/m/01prls,0.3156250119,0.9381250143,0.6899999976,0.9991670251
027fddf374adb7d5,0,/m/0dzct,0.3191489875,0.4799999893,0.1637499928,0.3581250012
0282ed2f2cdfa182,0,/m/03120,0.9237499833,0.9993749857,0.3224999905,0.6066669822
02881331edb14819,0,/m/015p6,0.4402779937,0.8958330154,0.3562499881,0.7708330154
0289233f3f1544f7,0,/m/083wq,0.4224039912,0.6091020107,0.4921880066,0.6851559877
028d3dd7dc1f602e,0,/m/07j7r,0.8687499762,0.9993749857,0.0,0.1772979945
02a2542315e3c00c,0,/m/079cl,0.9256250262,0.9993749857,0.0,0.616181016
02a6099dad56d840,0,/m/04bcr3,0.5174999833,0.7325000167,0.0272049997,0.3771109879
02a707c9f0f63ce1,0,/m/04yx4,0.4033330083,0.5625,0.2362499982,0.4275000095
02b12dcb07caae98,0,/m/09j2d,0.432276994,0.6383290291,0.256249994,0.8291670084
02bbecefc532ab84,0,/m/0d4v4,0.9275000095,0.9993749857,0.3733330071,0.7088890076
02c3d370af849daa,0,/m/07j7r,0.7099999785,0.8756250143,0.0,0.4600000083
02ce5868e3d0bed0,0,/m/07yv9,0.7027029991,0.8432430029,0.04761900008,0.2590480149
02d1857f35481495,0,/m/04bcr3,0.2118750066,0.9006249905,0.470919013,1.0
02d3295d62eb6075,0,/m/0167gd,0.7200000286,0.8287500143,0.2800849974,0.9105430245
02d7b8ae098122a0,0,/m/0dzct,0.5074999928,0.5762500167,0.3964219987,0.7306969762
02daf5e7a7529e26,0,/m/04dr76w,0.2353519946,0.3007810116,0.5633190274,0.9097530246
02db22d13c75c0ee,0,/m/01knjb,0.8843749762,0.9984380007,0.05000000075,0.9015629888
02e0880f51814b02,0,/m/09j2d,0.5033329725,0.7958329916,0.5018749833,0.8525000215
02f016de8624dae7,0,/m/0k5j,0.09187500179,0.9943749905,0.220449999,0.7636020184
02f9c518bacfae02,0,/m/05r655,0.2889310122,0.8808630109,0.05062500015,0.8312500119
02fa154f391331d2,0,/m/04yx4,0.3351559937,0.4523440003,0.3758780062,0.9402809739
0304f7ea87e3a125,0,/m/0dzct,0.4143750072,0.5656250119,0.2479780018,0.4905659854
0307136efaff0b39,0,/m/0d4v4,0.7873669863,0.9993749857,0.004695000127,0.5661969781
030d0ea9138fca78,0,/m/04bcr3,0.1893749982,0.6506249905,0.7223259807,0.9990620017
0313bf1cae526879,0,/m/0cgh4,0.6812499762,0.9993749857,0.0,0.8020640016
0319734b6a7753e7,0,/m/04yx4,0.0,0.206468001,0.2583329976,0.8050000072
031fb2a7f9ccabe4,0,/m/04yx4,0.5243899822,0.7223259807,0.3149999976,0.7281249762
0324300010fdc6b2,0,/m/0dzct,0.4635539949,0.6330879927,0.4381250143,0.6412500143
0325c19d2cf946bc,0,/m/01yx86,0.3574999869,0.9250000119,0.0,0.9844959974
0328902374a00aaf,0,/m/0bjyj5,0.359375,0.5950000286,0.125556007,0.8000000119
0329341cb5bdb34a,0,/m/0d5gx,0.4118199944,0.9474670291,0.07124999911,0.9593750238
0346d3dff661e41a,0,/m/081qc,0.796875,0.9056249857,0.269167006,0.7683330178
034cb3e8acf24f4a,0,/m/05r655,0.1831250042,0.4650000036,0.1326429993,0.9990590215
03568061c797948b,0,/m/05r655,0.2065439969,0.6738240123,0.1062669978,0.9986379743
035a6dd65be82a6d,0,/m/07j7r,0.05816100165,0.6722949743,0.0,0.9699810147
035e213d3633e7b4,0,/m/083wq,0.2208330035,0.4241670072,0.6781250238,0.9449999928
035efdbc362a1696,0,/m/0c9ph5,0.7450000048,0.9649999738,0.6100000143,0.7133330107
03600407375b4e17,0,/m/03fp41,0.7156249881,0.8859379888,0.009375000373,0.3546879888
03610646ca1e71a7,0,/m/0gjbg72,0.2349999994,0.4481250048,0.226079002,0.3217639923
0364c26ec2861b9a,0,/m/01bjv,0.4643749893,0.5975000262,0.3405250013,0.5656660199
03655ec317754a78,0,/m/04yx4,0.3752349913,0.5806750059,0.2099999934,0.6231250167
036924646f013d35,0,/m/0d4v4,0.8383330107,0.9816669822,0.02999999933,0.1856250018
0369a09ff0a2cfe7,0,/m/01xygc,0.078125,0.349999994,0.106250003,0.5333330035
036d0336544e1088,0,/m/0cgh4,0.0791509971,0.9247099757,0.04125000164,0.8237500191
036f98ac80260d1b,0,/m/0cgh4,0.2293750048,0.6981250048,0.1108329967,0.9975000024
038596110c8e6992,0,/m/04yx4,0.7352430224,0.9184030294,0.3680559993,0.6458330154
038758e37ef439c7,0,/m/07j7r,0.4481250048,0.7325000167,0.0,0.3916670084
038b7449ea4d36c5,0,/m/04bcr3,0.212500006,0.9162499905,0.4831140041,0.979362011
03a76011de8d470a,0,/m/0h9mv,0.001875999966,0.9990620017,0.5412499905,0.9693750143
03aea9956c16f5d1,0,/m/0dzct,0.4818750024,0.6524999738,0.02251400054,0.320825994
03c86373a630f2ee,0,/m/083wq,0.5143749714,0.7106249928,0.7777780294,0.9855560064
03d1492ceb1b94a1,0,/m/0176mf,0.125,0.8206250072,0.2521089911,0.6935330033
03d277285c636493,0,/m/09ddx,0.006250000093,0.2484370023,0.2193699926,0.8798130155
03d60aa381806fbc,0,/m/01g317,0.9300000072,0.9850000143,0.242681995,0.7091599703
03d8f45770b60260,0,/m/01g317,0.3327800035,0.6464729905,0.4212499857,0.6556249857
03dfe59b4d548bf6,0,/m/0167gd,0.4418750107,0.8456249833,0.2341829985,0.9952790141
03eafca1d2b01607,0,/m/04gth,0.04100000113,0.1920000017,0.5975419879,0.7603690028
03ebbc7b94ecf803,0,/m/02dl1y,0.1862349957,0.8178139925,0.0,0.1586540043
03ebbf6c216df915,0,/m/0k4j,0.2675000131,0.9393749833,0.0,0.6725000143
04053bf6d1dd4ad1,0,/m/01bqk0,0.8359379768,0.9984380007,0.4234380126,0.9984380007
0411680d6147c747,0,/m/01g317,0.8541669846,0.9725000262,0.2831250131,0.5206249952
04174e57262f3341,0,/m/025nd,0.3050000072,0.5550000072,0.181051001,0.8245779872
0417e2e760909356,0,/m/05r655,0.5,0.9993749857,0.03574800119,0.9990590215
0417edec0e7de06e,0,/m/0k4j,0.0,0.4143750072,0.1677780002,0.7277780175
041ff44c6e876990,0,/m/07j7r,0.4874739945,0.9989560246,0.01125000045,0.53125
04238df0c7231824,0,/m/02dgv,0.2962499857,0.3962500095,0.0,0.4355559945
042dc29b00944984,0,/m/0d4v4,0.7844439745,0.9522219896,0.5385710001,0.7221429944
043309f17e577bad,0,/m/04yx4,0.5262500048,0.8837500215,0.01777400076,0.9990649819
04352483047c003d,0,/m/09j2d,0.4335939884,0.5859379768,0.6927080154,0.9856770039
04394c9f2e621cfd,0,/m/0hg7b,0.2725000083,0.4506250024,0.1903900057,0.3880330026
043e19fd375375ff,0,/m/083wq,0.4491670132,0.6150000095,0.6493750215,0.8224999905
044126821f9bcf71,0,/m/09j2d,0.4499999881,0.8206250072,0.4922220111,0.998889029
044160959d9123ec,0,/m/0k4j,0.7243750095,0.9787499905,0.0,0.2033330053
0448987c2d13acb4,0,/m/0pg52,0.6390979886,0.982814014,0.5070419908,0.9175050259
045b7a56c15162fd,0,/m/04yx4,0.2723680139,0.3486840129,0.387255013,0.7483659983
045c98c84674682e,0,/m/04yx4,0.7300000191,0.9268749952,0.3998470008,0.9992349744
04603aebf1e31aa6,0,/m/019jd,0.4481250048,0.6043750048,0.3274999857,0.7858330011
046339363b4d25f8,0,/m/01fdzj,0.5437290072,0.7013199925,0.6567980051,0.8377190232
046428e17e10c2b1,0,/m/09j2d,0.1556250006,0.4256249964,0.3616670072,0.8783329725
046448e18e7803e8,0,/m/0dzct,0.4036459923,0.5807290077,0.1513669938,0.28125
0464d9801ee9dd73,0,/m/05s2s,0.01750000007,0.2224999964,0.3911820054,0.9765480161
046766f77463b68b,0,/m/0k4j,0.4149999917,0.5881249905,0.6988809705,0.815869987
046a3db9ffea23c2,0,/m/079cl,0.9237499833,0.9993749857,0.3449999988,0.7950000167
046a5dea7fbf7294,0,/m/03ssj5,0.6262500286,0.9131249785,0.5491669774,0.7558330297
046cfb1c653f3931,0,/m/04yx4,0.3808329999,0.6675000191,0.8287500143,0.9993749857
046dd9b73786f742,0,/m/050k8,0.4875000119,0.8406249881,0.4364579916,0.6520829797
046e00e15f0eb69a,0,/m/07j7r,0.0,0.9990230203,0.6940100193,0.9973959923
046fc53bad1ad970,0,/m/04bcr3,0.0,0.9993749857,0.8020640016,0.9990620017
04703117d6e19d08,0,/m/09j2d,0.6231250167,0.8500000238,0.2523449957,0.7120079994
047202d1f56b4b0a,0,/m/0dzct,0.5887500048,0.8131250143,0.1303939968,0.5037519932
0474adedd29d2dd5,0,/m/06msq,0.4300000072,0.6158329844,0.1262499988,0.3143750131
0477e0d4209ad550,0,/m/04yx4,0.5968750119,0.8312500119,0.2443079948,0.9991239905
047dbbc58be74a87,0,/m/04bcr3,0.0,0.9731249809,0.6350839734,0.9990620017
049389bc78b0b49e,0,/m/06_fw,0.4445880055,0.6681789756,0.6881250143,0.9312499762
04986bb5c9661e05,0,/m/0dzct,0.5266669989,0.7466670275,0.06125000119,0.2949999869
04991d0e22f98505,0,/m/01n5jq,0.2781740129,0.8074179888,0.07005800307,0.7015359998
04a6db7809ce26ee,0,/m/07j7r,0.2567569911,0.9842339754,0.0091599999,0.3618319929
04a879cdca223eda,0,/m/0342h,0.5375000238,0.9543750286,0.3217779994,0.7973330021
04ad97efeee1f3fe,0,/m/01xq0k1,0.6225000024,0.8443750143,0.2737720013,0.7857890129
04b498c9f16733f4,0,/m/01prls,0.7441669703,0.9966670275,0.2018750012,0.4950000048
04ca044fafe45e1c,0,/m/07j7r,0.4199999869,0.8243749738,0.0,0.9198219776
04cecc622b3e84b1,0,/m/09j2d,0.7512500286,0.8787500262,0.3377330005,0.6607139707
04d9fc4994dccdf8,0,/m/0k4j,0.0,0.240624994,0.5266669989,0.6858329773
04da24f86d8dfd40,0,/m/03bt1vf,0.2975000143,0.4268749952,0.4015009999,0.9962480068
04defc017426dc2c,0,/m/04yx4,0.1381250024,0.4268749952,0.1139359996,0.9887009859
04e583752436588b,0,/m/01g317,0.8824999928,0.9993749857,0.1745280027,0.5283020139
