image_id,object_id,entity,xmin,xmax,ymin,ymax
00ea602a9f7eccc2,0,/m/04_sv,0.1320309937,0.3664059937,0.4718750119,0.6708329916
00ea602a9f7eccc2,1,/m/04_sv,0.5828120112,0.8148440123,0.4166670144,0.578125
00ea6964a1a01fae,0,/m/01mzpv,0.6503700018,0.9985190034,0.0,0.9311109781
00ea6964a1a01fae,1,/m/0dzct,0.3822219968,0.573333025,0.1633329988,0.3266670108
00f7a28203ccfda4,0,/m/025nd,0.7699999809,0.9993749857,0.0,0.6708329916
00f7a28203ccfda4,1,/m/025nd,0.0,0.2624999881,0.0,0.6791669726
00fc6771ee6a758d,0,/m/0cyhj_,0.1474999934,0.275000006,0.480832994,0.6416670084
00fc6771ee6a758d,1,/m/0hqkz,0.5462499857,0.6893749833,0.2425000072,0.4366669953
00fe9906e43d175f,0,/m/03hl4l9,0.5818750262,0.9993749857,0.3883329928,0.9975000024
00fe9906e43d175f,1,/m/03hl4l9,0.146874994,0.3212499917,0.02416699938,0.3174999952
00febb4220940162,0,/m/04yx4,0.2135419995,0.7265620232,0.0849609971,0.9111329913
00febb4220940162,1,/m/03bt1vf,0.04557299986,0.1640619934,0.05664100125,0.2763670087
01062638666fc36a,0,/m/07j7r,0.106250003,0.2224999964,0.2354599983,0.4296439886
01062638666fc36a,1,/m/07j7r,0.6812499762,0.9993749857,0.0,0.5938090086
010815a634ad0e39,0,/m/01rkbr,0.4718570113,0.6500939727,0.5537499785,0.9668750167
010815a634ad0e39,1,/m/01xygc,0.0,0.9990620017,0.4337500036,0.9993749857
0108f97ca12aaf61,0,/m/06m11,0.01828799956,0.5045719743,0.3274999857,0.6725000143
0108f97ca12aaf61,1,/m/06m11,0.04904400185,0.385702014,0.03312499821,0.287499994
010abf7ee37c002b,0,/m/01bl7v,0.5,0.9979169965,0.08405800164,0.9971010089
010abf7ee37c002b,1,/m/02p5f1q,0.0,0.1187499985,0.6318839788,0.9681159854
010ef5d65e9f5d6c,0,/m/0c9ph5,0.2998049855,0.5019530058,0.1901039928,0.4492189884
010ef5d65e9f5d6c,1,/m/0c9ph5,0.6962890029,0.8398439884,0.28125,0.5390620232
0115a11822303c20,0,/m/03bt1vf,0.5081250072,0.8543750048,0.3020749986,0.9992309809
0115a11822303c20,1,/m/04yx4,0.0631249994,0.5012500286,0.06763999909,0.9923139811
01168d6ebacdb880,0,/m/03bt1vf,0.8087499738,0.8762500286,0.5704889894,0.8862779737
01168d6ebacdb880,1,/m/07j7r,0.8249999881,0.9993749857,0.005638999864,0.6362779737
011ac6f25144f26c,0,/m/07j7r,0.3539060056,0.4773440063,0.1706990004,0.467741996
011ac6f25144f26c,1,/m/07j7r,0.8304690123,0.9992190003,0.0,0.6518819928
011fc701db0f980e,0,/m/01mzpv,0.4031249881,0.5124999881,0.4840529859,0.7373359799
011fc701db0f980e,1,/m/01mzpv,0.8143749833,0.9993749857,0.66416502,0.9990620017
01206d16363b3042,0,/m/07j7r,0.0,0.3068749905,0.02416699938,0.5975000262
01206d16363b3042,1,/m/04yx4,0.7087500095,0.8962500095,0.3441669941,0.7674999833
01255d64e416bb88,0,/m/04yx4,0.6043750048,0.7281249762,0.1555760056,0.7469540238
01255d64e416bb88,1,/m/0c_jw,0.5199999809,0.6506249905,0.6672909856,0.999063015
0128f08438f7d6f6,0,/m/04rky,0.3406249881,0.7375000119,0.0731709972,0.9981240034
0128f08438f7d6f6,1,/m/04yx4,0.3462499976,0.5749999881,0.09474699944,1.0
012aff6b27dfb64a,0,/m/06msq,0.6537500024,0.9250000119,0.2849999964,0.5774999857
012aff6b27dfb64a,1,/m/06msq,0.5375000238,0.7549999952,0.07666700333,0.5091670156
012fbcc5db3bfb41,0,/m/08dz3q,0.6181250215,0.9893749952,0.0,0.9991090298
012fbcc5db3bfb41,1,/m/08dz3q,0.06125000119,0.71875,0.301248014,0.9991090298
0136558f5c9396fc,0,/m/03k3r,0.5543749928,0.7381250262,0.4718570113,0.9765480161
0136558f5c9396fc,1,/m/03k3r,0.2456250042,0.4225000143,0.4455910027,0.9606000185
0138ac56925d6c17,0,/m/01g317,0.237499997,0.4518750012,0.1777999997,0.9990180135
0138ac56925d6c17,1,/m/01g317,0.7462499738,0.9993749857,0.1335950047,0.9990180135
01404c0f6d3368d1,0,/m/0d4v4,0.6324999928,0.7681249976,0.08250000328,0.3125
01404c0f6d3368d1,1,/m/0d4v4,0.3174999952,0.9993749857,0.003333000001,0.9991670251
014070fcb3163e4b,0,/m/05s2s,0.0,0.1899999976,0.1206249967,0.625
014070fcb3163e4b,1,/m/01g317,0.1733330041,0.349999994,0.8762500286,1.0
0144702f16ed51c6,0,/m/03bt1vf,0.1225000024,0.2056249976,0.3692600131,0.6954079866
0144702f16ed51c6,1,/m/03bt1vf,0.2006250024,0.3081249893,0.3730080128,0.7225869894
014ce3f81cf6b871,0,/m/0138tl,0.4387499988,0.9993749857,0.0,0.8245779872
014ce3f81cf6b871,1,/m/0138tl,0.7893750072,0.9893749952,0.7729830146,0.9990620017
014e7aa38eddfd7d,0,/m/05r655,0.3421869874,0.5734379888,0.1770830005,0.9979169965
014e7aa38eddfd7d,1,/m/0hf58v5,0.7124999762,0.8359379768,0.6145830154,0.7854170203
0150bc8c6233dc73,0,/m/01g317,0.9272390008,0.998134017,0.3387500048,0.6212499738
0150bc8c6233dc73,1,/m/0342h,0.6660450101,0.9253730178,0.4325000048,0.5274999738
0152e8b995948fd8,0,/m/04yx4,0.153125003,0.4250000119,0.2476550043,0.9990620017
0152e8b995948fd8,1,/m/07j7r,0.8231250048,0.9993749857,0.05909899995,0.5600370169
01531d0761729f92,0,/m/04yx4,0.4201920033,0.6019229889,0.1864079982,0.4582520127
01531d0761729f92,1,/m/01bl7v,0.3682689965,0.5749999881,0.5941749811,0.9165049791
0159ab00dd0e9eb5,0,/m/01g317,0.05428599939,0.5142859817,0.2935560048,0.9713600278
0159ab00dd0e9eb5,1,/m/01g317,0.574285984,0.9057139754,0.1766110063,0.8997610211
015b6db3f336896c,0,/m/0cdl1,0.7268750072,0.8112499714,0.3405250013,0.6557220221
015b6db3f336896c,1,/m/0cdl1,0.0,0.1581249982,0.2439019978,0.713883996
015e02a377d65a2f,0,/m/09j5n,0.4305799901,0.733743012,0.4300000072,0.7068750262
015e02a377d65a2f,1,/m/09j5n,0.08611600101,0.4578210115,0.7468749881,0.9743750095
015e0aca3cfad145,0,/m/01g317,0.078125,0.2943750024,0.3095679879,0.7748590112
015e0aca3cfad145,1,/m/0grw1,0.5874999762,0.7318750024,0.6444650292,0.7889310122
01661121cfeb0947,0,/m/01mzpv,0.3506940007,0.4618059993,0.5659719706,0.9166669846
01661121cfeb0947,1,/m/01g317,0.3819440007,0.4803240001,0.3871529996,0.7274309993
0174ac5be029be70,0,/m/04rky,0.8824999928,0.9906250238,0.4684849977,0.9548450112
0174ac5be029be70,1,/m/07jdr,0.0,0.3412500024,0.2991530001,0.7271869779
01766ae1fee2cfd2,0,/m/0d4v4,0.02187499963,0.2293750048,0.4691669941,0.8650000095
01766ae1fee2cfd2,1,/m/0d4v4,0.0631249994,0.2362499982,0.04500000179,0.3416669965
0178bda52c54d226,0,/m/07j7r,0.1854169965,0.3520829976,0.02656299993,0.1726559997
0178bda52c54d226,1,/m/07j7r,0.015625,0.1833329946,0.03046900034,0.1695310026
017da1bdf12bf8f6,0,/m/04yx4,0.3918749988,0.6187499762,0.01597700082,0.9990599751
017da1bdf12bf8f6,1,/m/04yx4,0.008750000037,0.1506250054,0.1259399951,0.9990599751
017f4b2ee04c62b0,0,/m/07j7r,0.8299999833,0.9993749857,0.0,0.7363740206
017f4b2ee04c62b0,1,/m/07j7r,0.2687500119,0.390625,0.0,0.2525030077
0182483055752a67,0,/m/01g317,0.2137500048,0.412499994,0.1398600042,0.6253749728
0182483055752a67,1,/m/01bqk0,0.196875006,0.2918750048,0.4635359943,0.7732269764
0182bc5fadd712f2,0,/m/03bt1vf,0.4812499881,0.6568750143,0.3480300009,0.9990620017
0182bc5fadd712f2,1,/m/03bt1vf,0.3181250095,0.5237500072,0.3414629996,0.8330209851
018611dc4842ccaa,0,/m/03bt1vf,0.4031249881,0.5724999905,0.393332988,0.6016669869
018611dc4842ccaa,1,/m/03bt1vf,0.1731249988,0.3081249893,0.3608329892,0.7174999714
0189de61d70fabfe,0,/m/07j7r,0.5206249952,0.6543750167,0.4308759868,0.679723978
0189de61d70fabfe,1,/m/07j7r,0.3581250012,0.5299999714,0.1251920015,0.2795700133
018dea1fc40a7910,0,/m/04yx4,0.0,0.2949129939,0.1756249964,0.9968749881
018dea1fc40a7910,1,/m/04yx4,0.5214629769,0.9992049932,0.1268749982,0.9993749857
0192c45b18103e6a,0,/m/09728,0.3859379888,0.8609369993,0.5234379768,0.734375
0192c45b18103e6a,1,/m/01_bhs,0.221874997,0.6953120232,0.4562500119,0.6265619993
0197ec3fa849fe40,0,/m/04yx4,0.193749994,0.5756250024,0.2936210036,0.9577860236
0197ec3fa849fe40,1,/m/01xqw,0.7081249952,0.9993749857,0.0,0.6491559744
019c9cdce96537df,0,/m/0fm3zh,0.8274999857,0.9543750286,0.7475000024,0.926666975
019c9cdce96537df,1,/m/03fp41,0.134375006,0.3293749988,0.120833002,0.4383330047
01a865ae4297adb0,0,/m/0cgh4,0.7468749881,0.9931250215,0.1966670007,0.5808330178
01a865ae4297adb0,1,/m/0cgh4,0.2481250018,0.7856249809,0.1041669995,0.5099999905
01aad32ccfb563aa,0,/m/01bl7v,0.01374999993,0.3193750083,0.06491100043,0.9341490269
01aad32ccfb563aa,1,/m/04yx4,0.34375,0.9087499976,0.2022580057,0.9463779926
01ababc0c97bda0a,0,/m/04bcr3,0.1857410073,0.8977490067,0.6268749833,0.8187500238
01ababc0c97bda0a,1,/m/04rky,0.05253300071,0.4774860144,0.4600000083,0.7887499928
01ac2e2d27d2ef4d,0,/m/01g317,0.4481250048,0.7081249952,0.3996250033,0.8395869732
01ac2e2d27d2ef4d,1,/m/04bcr3,0.0,0.9168750048,0.7035650015,0.9990620017
01bde80d70e5dce2,0,/m/09j2d,0.1453129947,0.2390629947,0.3354170024,0.7020829916
01bde80d70e5dce2,1,/m/04bcr3,0.5140630007,0.8468750119,0.5854169726,0.9145830274
01c2091bdd5b8bd0,0,/m/01g317,0.2916670144,0.6449999809,0.3774999976,0.6906250119
01c2091bdd5b8bd0,1,/m/01n5jq,0.1883330047,0.739166975,0.2224999964,0.8500000238
01cd7a7895feac64,0,/m/0gjbg72,0.5906249881,0.6568750143,0.3527199924,0.9765480161
01cd7a7895feac64,1,/m/03__z0,0.5568749905,0.9993749857,0.2382739931,0.9990620017
01d2e38c0ebc6a3c,0,/m/04yx4,0.6009110212,0.7799479961,0.2441409975,0.8583980203
01d2e38c0ebc6a3c,1,/m/04yx4,0.53125,0.6276040077,0.3164060116,0.9277340174
01d5225ddd738b47,0,/m/04yx4,0.1400000006,0.7118750215,0.1000000015,0.9991670251
01d5225ddd738b47,1,/m/08pbxl,0.4656249881,0.8568750024,0.5049999952,0.9991670251
01d5e87f51409a28,0,/m/0c9ph5,0.4070180058,0.6561400294,0.3250559866,0.6252819896
01d5e87f51409a28,1,/m/0c9ph5,0.04912300035,0.2105260044,0.07223500311,0.3205420077
01d67c6f223705c6,0,/m/04bcr3,0.8296869993,0.9976559877,0.8509389758,0.9988260269
01d67c6f223705c6,1,/m/01g317,0.400000006,0.7781249881,0.07746499777,0.9964789748
01d81023157e9043,0,/m/0cyf8,0.5625,0.8381249905,0.4497649968,0.6497650146
01d81023157e9043,1,/m/0cyf8,0.3087500036,0.7956249714,0.2798120081,0.8291079998
01d85d44b34d7b4b,0,/m/0c9ph5,0.1631249934,0.8681250215,0.2763639987,0.7309089899
01d85d44b34d7b4b,1,/m/0c9ph5,0.5687500238,0.984375,0.5367270112,0.7018179893
01d8bf748c8ef43e,0,/m/03bt1vf,0.6258329749,0.8408330083,0.4306249917,0.6381250024
01d8bf748c8ef43e,1,/m/03bt1vf,0.5158330202,0.7983329892,0.6912500262,0.9512500167
